Path,File,Song,Type,Difficulty,Rating,NPS,Peak NPS,% Under .5x NPS,% Over 2x NPS,% Over 3x NPS,% Over 4x NPS,Total Steps,L,D,U,R,L,D,U,R,%L,%D,%U,%R,%L,%D,%U,%R
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 8\Death by Glamour","steps.sm","Death by Glamour","dance-double","Challenge",11,5.94121864367142,19.7335964479533,0.0773809523809524,0.0267857142857143,0.0476190476190476,0,672,57,90,82,143,125,74,60,41,0.0848214285714286,0.133928571428571,0.12202380952381,0.212797619047619,0.186011904761905,0.110119047619048,0.0892857142857143,0.0610119047619048,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 8\Addicted to a Memory","steps.sm","Addicted to a Memory","dance-double","Challenge",12,5.4047203586099,17.0665938491998,0.0781010719754977,0.0229709035222052,0.0214395099540582,0,653,33,74,81,130,134,78,90,33,0.0505359877488515,0.113323124042879,0.124042879019908,0.199081163859112,0.2052067381317,0.119448698315467,0.137825421133231,0.0505359877488515,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\Want U Back","steps.sm.sm","Want U Back","dance-double","Challenge",9,3.69586373317034,7.84000125440039,0.0387096774193548,0.00860215053763441,0,0,465,44,40,49,95,104,44,45,44,0.0946236559139785,0.0860215053763441,0.105376344086022,0.204301075268817,0.223655913978495,0.0946236559139785,0.0967741935483871,0.0946236559139785,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\Vallista","Vallista.sm","Vallista","dance-double","Challenge",12,7.13961036642984,18.000018000019,0.0804911323328786,0.00818553888130969,0,0,733,50,79,94,149,136,85,86,54,0.0682128240109141,0.107776261937244,0.128240109140518,0.203274215552524,0.185538881309686,0.115961800818554,0.117326057298772,0.0736698499317872,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\Thunder Love Beanball!","Thunder Love Beanball.sm","Thunder Love Beanball!","dance-double","Challenge",10,6.27677098426105,18.000018000019,0.078740157480315,0.0031496062992126,0,0,635,59,73,81,133,114,60,78,37,0.0929133858267717,0.11496062992126,0.12755905511811,0.209448818897638,0.179527559055118,0.094488188976378,0.122834645669291,0.0582677165354331,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\The Massacre","The Massacre.sm","The Massacre","dance-double","Challenge",11,5.31297540061137,12.7000254000508,0.0677361853832442,0.0106951871657754,0,0,561,45,65,67,114,109,60,69,32,0.0802139037433155,0.115864527629234,0.119429590017825,0.203208556149733,0.194295900178253,0.106951871657754,0.122994652406417,0.0570409982174688,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\The Last Illusion","The Last Illusion.sm","The Last Illusion","dance-double","Challenge",10,5.43458369068069,52.8010982628351,0.0340740740740741,0.00888888888888889,0.0385185185185185,0.00148148148148148,675,64,86,89,135,112,76,73,40,0.0948148148148148,0.127407407407407,0.131851851851852,0.2,0.165925925925926,0.112592592592593,0.108148148148148,0.0592592592592593,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\The Invasion From Within","The Invasion From Within.sm","The Invasion From Within","dance-double","Challenge",13,8.36363636363636,16,0.0664961636828645,0,0,0,782,65,83,111,159,144,82,88,50,0.0831202046035806,0.10613810741688,0.141943734015345,0.203324808184143,0.184143222506394,0.104859335038363,0.112531969309463,0.0639386189258312,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\The Horror","The Horror.sm","The Horror","dance-double","Challenge",10,5.08615389361829,15.8667195557328,0.10051993067591,0.0745233968804159,0.072790294627383,0,577,52,72,63,119,108,60,59,44,0.0901213171577123,0.124783362218371,0.109185441941075,0.206239168110919,0.187175043327556,0.103986135181976,0.102253032928943,0.0762564991334489,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\Spin the Circle of Life","steps.sm","Spin the Circle of Life","dance-double","Challenge",13,7.35489041315892,17.2000103200064,0.0345982142857143,0.0926339285714286,0,0,896,68,101,115,179,173,100,97,63,0.0758928571428571,0.112723214285714,0.128348214285714,0.199776785714286,0.193080357142857,0.111607142857143,0.108258928571429,0.0703125,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\Spaceland TOYBOX","SpacelandToybox.sm","SpaceLand☆TOYBOX","dance-double","Challenge",13,7.88204200795754,15.288883452843,0.0484927916120577,0,0,0,763,52,75,75,152,169,104,80,56,0.0681520314547838,0.0982961992136304,0.0982961992136304,0.199213630406291,0.221494102228047,0.136304062909568,0.104849279161206,0.073394495412844,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\Snowblind","Snowblind.sm","Snowblind","dance-double","Challenge",10,4.7440312907302,18.4002796842512,0.146110056925996,0.079696394686907,0.0531309297912713,0,527,33,52,59,126,122,51,53,31,0.0626185958254269,0.0986717267552182,0.111954459203036,0.239089184060721,0.231499051233397,0.0967741935483871,0.100569259962049,0.0588235294117647,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\Sly Fox (Opiuo Remix)","Sly Fox (Opiuo Remix).sm","Sly Fox","dance-double","Challenge",10,5.8937039805184,14.1334765525636,0.0220588235294118,0.123529411764706,0,0,680,49,74,70,152,142,71,74,48,0.0720588235294118,0.108823529411765,0.102941176470588,0.223529411764706,0.208823529411765,0.104411764705882,0.108823529411765,0.0705882352941176,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\Shinigami Self-Destruct Chuuni Imouto Idol Momokarin (1-Year-Old)","steps.sm","Shinigami Self-Destruct Chuuni Imouto Idol Momokarin (1-Year-Old)","dance-double","Challenge",14,6.95783135883292,14.0001120008965,0.023030303030303,0.404848484848485,0,0,825,64,73,95,185,167,94,90,57,0.0775757575757576,0.0884848484848485,0.115151515151515,0.224242424242424,0.202424242424242,0.113939393939394,0.109090909090909,0.0690909090909091,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\Roundtable Rival","Roundtable Rival.sm","Roundtable Rival","dance-double","Challenge",11,5.04323570432357,17.0668851227967,0.113274336283186,0.0389380530973451,0.0601769911504425,0,565,38,62,73,110,116,68,58,40,0.0672566371681416,0.109734513274336,0.129203539823009,0.194690265486726,0.205309734513274,0.120353982300885,0.102654867256637,0.0707964601769911,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\Rather Be","Rather Be.sm","Rather Be","dance-double","Challenge",9,4.8280367391891,16.1334559475991,0.0601769911504425,0,0.00707964601769911,0,565,42,55,63,103,109,77,76,40,0.0743362831858407,0.0973451327433628,0.111504424778761,0.182300884955752,0.192920353982301,0.136283185840708,0.134513274336283,0.0707964601769911,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\Our Demons","Our Demons.sm","Our Demons","dance-double","Challenge",9,4.50410957670107,14.4000230400371,0.0364963503649635,0.259124087591241,0.0328467153284672,0,548,47,57,76,110,105,52,62,39,0.0857664233576642,0.104014598540146,0.138686131386861,0.200729927007299,0.191605839416058,0.0948905109489051,0.113138686131387,0.0711678832116788,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\Negator","Negator.sm","Negator","dance-double","Challenge",11,5.15536723163842,16.666666666666,0.0393835616438356,0.0616438356164384,0.00684931506849315,0,584,38,61,51,131,131,66,56,50,0.0650684931506849,0.104452054794521,0.0873287671232877,0.224315068493151,0.224315068493151,0.113013698630137,0.0958904109589041,0.0856164383561644,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\NB Blast","NB Blast.sm","NB Blast","dance-double","Challenge",11,6.25801949088971,18.6668160011978,0.0546021840873635,0.0764430577223089,0,0,641,46,74,61,129,140,95,50,46,0.0717628705148206,0.115444617784711,0.0951638065522621,0.201248049921997,0.218408736349454,0.148205928237129,0.078003120124805,0.0717628705148206,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\Mickey Mouse March","Mickey Mouse March.sm","Mickey Mouse March","dance-double","Challenge",10,5.23939390499388,10.1333549511581,0.0860805860805861,0,0,0,546,47,66,70,107,103,60,59,34,0.0860805860805861,0.120879120879121,0.128205128205128,0.195970695970696,0.188644688644689,0.10989010989011,0.108058608058608,0.0622710622710623,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\King Conga","King Conga.sm","King Conga","dance-double","Challenge",10,5.79166666666667,12.0000480001926,0.0809352517985611,0.0647482014388489,0,0,556,52,66,65,102,96,75,56,44,0.0935251798561151,0.118705035971223,0.116906474820144,0.183453237410072,0.172661870503597,0.134892086330935,0.100719424460432,0.079136690647482,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\Kaiser Phoenix","Kaiser Phoenix.sm","Kaiser Phoenix","dance-double","Challenge",15,8.81123733479882,17.0001530013759,0.0462850182704019,0,0,0,821,54,101,98,175,161,91,93,48,0.0657734470158343,0.123020706455542,0.119366626065773,0.213154689403167,0.196102314250914,0.110840438489647,0.113276492082826,0.0584652862362972,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\INSOMNiA","INSOMNIA.sm","Insomnia","dance-double","Challenge",11,6.45572206644706,13.0000130000141,0.0137174211248285,0.249657064471879,0,0,729,45,75,79,139,149,93,90,59,0.0617283950617284,0.102880658436214,0.108367626886145,0.190672153635117,0.204389574759945,0.127572016460905,0.123456790123457,0.0809327846364883,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\Insecticide","Insecticide.sm","Insecticide","dance-double","Challenge",14,8.09026701712035,13.2668223307169,0.0561440677966102,0,0,0,944,62,109,114,202,197,106,97,57,0.0656779661016949,0.115466101694915,0.120762711864407,0.213983050847458,0.208686440677966,0.11228813559322,0.102754237288136,0.0603813559322034,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\Hit Me","Hit Me.sm","Hit Me","dance-double","Challenge",11,6.83358782799138,16.8002284831077,0.0388739946380697,0.0107238605898123,0,0,746,55,86,107,145,135,83,82,53,0.0737265415549598,0.115281501340483,0.14343163538874,0.194369973190349,0.180965147453083,0.111260053619303,0.109919571045576,0.0710455764075067,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\Energy Drink","steps.sm","Energy Drink","dance-double","Challenge",10,5.21855339178375,8.54018369935117,0.064,0,0,0,625,64,69,78,119,109,69,73,44,0.1024,0.1104,0.1248,0.1904,0.1744,0.1104,0.1168,0.0704,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\Electric Angel","Electric Angel.sm","Electric Angel","dance-double","Challenge",12,6.02907911476824,20.0000000000011,0.0768136557610242,0.0640113798008535,0.00995732574679943,0,703,55,93,92,132,126,94,63,48,0.0782361308677098,0.132290184921764,0.130867709815078,0.187766714082504,0.17923186344239,0.13371266002845,0.0896159317211949,0.0682788051209104,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\Dream Soda","Dream Soda.sm","Dream Soda","dance-double","Challenge",9,4.49364723467862,16.66666666667,0.0665280665280665,0,0.00415800415800416,0,481,40,68,50,99,84,57,54,29,0.0831600831600832,0.141372141372141,0.103950103950104,0.205821205821206,0.174636174636175,0.118503118503119,0.112266112266112,0.0602910602910603,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\Departure (Remix)","Departure Remix.sm","Departure","dance-double","Challenge",10,4.95000001258475,13.2001003207632,0.0715630885122411,0.137476459510358,0,0,531,43,57,59,106,102,59,70,35,0.0809792843691149,0.107344632768362,0.111111111111111,0.199623352165725,0.192090395480226,0.111111111111111,0.131826741996234,0.0659133709981168,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\Crack Traxxx","Crack Traxxx.sm","Crack Traxxxx","dance-double","Challenge",12,7.33333329503917,14.6668426687796,0.0339425587467363,0.0626631853785901,0,0,766,52,68,92,160,170,78,91,55,0.0678851174934726,0.0887728459530026,0.120104438642298,0.2088772845953,0.221932114882507,0.101827676240209,0.118798955613577,0.0718015665796345,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\Bad Octopus","Bad Octopus.sm","Bad Octopus","dance-double","Challenge",11,5.04150943396226,16.8002284831077,0.0404191616766467,0.251497005988024,0.0269461077844311,0,668,40,78,61,133,140,93,77,46,0.0598802395209581,0.116766467065868,0.0913173652694611,0.199101796407186,0.209580838323353,0.139221556886228,0.115269461077844,0.0688622754491018,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 7\A Turtle's Heart","A Turtle's Heart.sm","A Turtle's Heart","dance-double","Challenge",9,4.37603145223903,14.800124321045,0.0132890365448505,0,0.0996677740863787,0,602,36,67,86,131,125,61,71,25,0.0598006644518272,0.111295681063123,0.142857142857143,0.217607973421927,0.207641196013289,0.101328903654485,0.117940199335548,0.0415282392026578,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 6\YAKSHA","YAKSHA.sm","YAKSHA","dance-double","Challenge",12,7.52083334000074,12.6667257780537,0.0201567749160134,0,0,0,893,62,94,96,200,185,98,101,57,0.0694288913773796,0.105263157894737,0.107502799552072,0.223964165733483,0.207166853303471,0.109742441209406,0.113101903695409,0.0638297872340425,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 6\Werewolf Boyfriend (DJ Command Remix)","Werewolf Boyfriend.sm","Werewolf Boyfriend","dance-double","Challenge",11,6.18251811314198,17.00015300138,0.12079701120797,0.0261519302615193,0,0,803,50,89,93,171,166,104,80,50,0.062266500622665,0.110834371108344,0.115815691158157,0.212951432129514,0.206724782067248,0.129514321295143,0.099626400996264,0.062266500622665,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 6\Watch Out!! Pt.2","Watch Out!! Pt.2.sm","Watch Out!! Pt.2","dance-double","Challenge",13,6.57112011683012,14.800124321045,0.0440729483282675,0.100303951367781,0,0,658,40,69,49,138,151,85,77,49,0.060790273556231,0.104863221884498,0.074468085106383,0.209726443768997,0.229483282674772,0.129179331306991,0.117021276595745,0.074468085106383,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 6\Violet Prince","Violet Prince.sm","Violet Prince","dance-double","Challenge",11,6.36458334162055,17.3334257782742,0.050531914893617,0.0957446808510638,0,0,752,58,82,81,149,156,86,78,62,0.0771276595744681,0.109042553191489,0.107712765957447,0.19813829787234,0.207446808510638,0.11436170212766,0.103723404255319,0.0824468085106383,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 6\Trial","Trial.sm","Trial","dance-double","Challenge",11,5.81317165234061,8.333333333334,0.0476878612716763,0,0,0,692,48,81,87,146,140,68,78,44,0.069364161849711,0.117052023121387,0.125722543352601,0.210982658959538,0.202312138728324,0.0982658959537572,0.11271676300578,0.0635838150289017,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 6\The Lordling","The Lordling.sm","The Lordling","dance-double","Challenge",11,5.74546106534492,12.8000000000023,0.0387596899224806,0.249354005167959,0,0,774,67,87,102,153,146,82,76,61,0.08656330749354,0.112403100775194,0.131782945736434,0.197674418604651,0.188630490956072,0.10594315245478,0.0981912144702842,0.0788113695090439,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 6\The Hero from Junes (Electro Mix)","The Hero from Junes.sm","The Hero from Junes","dance-double","Challenge",10,5.54935294544656,13.400155441804,0.0287162162162162,0.0202702702702703,0,0,592,39,67,80,127,126,64,53,36,0.0658783783783784,0.113175675675676,0.135135135135135,0.214527027027027,0.212837837837838,0.108108108108108,0.089527027027027,0.0608108108108108,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 6\Sting Chameleon Uses Bubble Crab's Very Essence As A Cheap Bathroom Product","Sting Chameleon.sm","Sting Chameleon Uses Bubble Crab's Very Essence As A Cheap Bathroom Product","dance-double","Challenge",13,6.2276632195401,14.6668426687796,0.0834597875569044,0.30804248861912,0,0,659,54,65,73,119,140,82,67,59,0.0819423368740516,0.0986342943854325,0.110773899848255,0.180576631259484,0.212443095599393,0.12443095599393,0.101669195751138,0.0895295902883156,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 6\Splinter","Splinter.sm","Splinter","dance-double","Challenge",10,5.05244093028635,12.7000254000514,0.0303030303030303,0.206060606060606,0,0,660,53,78,78,126,134,75,73,43,0.0803030303030303,0.118181818181818,0.118181818181818,0.190909090909091,0.203030303030303,0.113636363636364,0.110606060606061,0.0651515151515152,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 6\Spaceman","Spaceman.sm","Spaceman","dance-double","Challenge",13,7.58613106601644,13.5334479165277,0.0727272727272727,0,0,0,935,59,86,96,199,212,114,96,73,0.0631016042780749,0.0919786096256685,0.102673796791444,0.21283422459893,0.226737967914439,0.12192513368984,0.102673796791444,0.0780748663101604,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 6\Power of Dream","Power of Dream.sm","Power of Dream","dance-double","Challenge",9,4.77391305818053,8.13338755591778,0.0324074074074074,0,0,0,432,23,44,43,93,84,63,52,30,0.0532407407407407,0.101851851851852,0.099537037037037,0.215277777777778,0.194444444444444,0.145833333333333,0.12037037037037,0.0694444444444444,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 6\portal","portal.sm","portal","dance-double","Challenge",10,4.88633190796584,13.0000130000141,0.11317254174397,0.205936920222635,0,0,539,36,69,57,96,112,68,52,49,0.0667903525046382,0.128014842300557,0.105751391465677,0.178107606679035,0.207792207792208,0.126159554730983,0.0964749536178108,0.0909090909090909,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 6\Parousia","Parousia.sm","Parousia","dance-double","Challenge",14,7.75420714201249,17.5997465636481,0.0520833333333333,0.204861111111111,0,0,864,68,85,111,161,171,104,91,73,0.0787037037037037,0.0983796296296296,0.128472222222222,0.186342592592593,0.197916666666667,0.12037037037037,0.105324074074074,0.0844907407407407,
"C:\Games\StepMania 5\Songs\Valex's Magical 4-Arrow Adventure 6\Nothing to Say","Nothing to Say.sm","Nothing to Say","dance-double","Challenge",10,6.05464307127989,14.5001087508174,0.0922844175491679,0.0529500756429652,0,0,661,50,72,76,131,122,87,74,49,0.075642965204236,0.1089258698941,0.114977307110439,0.198184568835098,0.184568835098336,0.131618759455371,0.111951588502269,0.0741301059001513,
